Product,title,url,rating,review_count,price
Headphone,Sony WH1000XM3 Noise Cancelling Headphones : Wireless Bluetooth Over the Ear Headset – Silver (2018 Version),https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WH1000XM3/dp/B07G4YL6BM/ref=sr_1_86?dchild=1&keywords=headphones&qid=1631039481&s=electronics&sr=1-86,4.7,20102,348.0
Headphone,Elecder i39 Headphones with Microphone Foldable Lightweight Adjustable On Ear Headsets with 3.5mm Jack for Cellphones Computer MP3/4 Kindle School (Mint/Gray),https://www.amazon.com/i39-Headphones-Microphone-Adjustable-Cellphones/dp/B07KQS84WH/ref=sr_1_87?dchild=1&keywords=headphones&qid=1631039481&s=electronics&sr=1-87,4.4,9441,16.99
Headphone,"Kids Headphones with Microphone, Over-Ear Headsets with Sound Sharing Function and 85dB/94dB Volume Limit for Children Boys & Girls, with 3.5mm Audio Jack for PC/Tablet/Cellphone/Pad",https://www.amazon.com/Headphones-Microphone-Over-Ear-Headsets-Cellphone/dp/B096DWYVS8/ref=sr_1_88?dchild=1&keywords=headphones&qid=1631039481&s=electronics&sr=1-88,4.7,56,17.99
Headphone,Sony Foldable Headphones with Smartphone Mic and Control - Metallic Black,https://www.amazon.com/Sony-Foldable-Headphones-Smartphone-Control/dp/B00I3LV336/ref=sr_1_89?dchild=1&keywords=headphones&qid=1631039481&s=electronics&sr=1-89,4.4,7467,29.99
Headphone,"Bose QuietComfort 20 Acoustic Noise Cancelling Headphones, Apple Devices, Black",https://www.amazon.com/Bose-QuietComfort-Acoustic-Cancelling-Headphones/dp/B00X9KV0HU/ref=sr_1_90?dchild=1&keywords=headphones&qid=1631039481&s=electronics&sr=1-90,4.4,2281,249.0
Headphone,"Audio-Technica ATH-M40x Professional Studio Monitor Headphone, Black, with Cutting Edge Engineering, 90 Degree Swiveling Earcups, Pro-grade Earpads/Headband, Detachable Cables Included",https://www.amazon.com/Audio-Technica-ATHM40x-Professional-Monitor-Headphones/dp/B00HVLUR54/ref=sr_1_94?dchild=1&keywords=headphones&qid=1631039481&s=electronics&sr=1-94,4.7,5330,99.0
Headphone,"New Philips SHP9600 Wired, Over-Ear, Headphones, Comfort Fit, Open-Back 50 mm Neodymium Drivers (SHP9600/00) - Black",https://www.amazon.com/Philips-SHP9600-Headphones-Open-Back-00/dp/B08B477BHS/ref=sr_1_95?dchild=1&keywords=headphones&qid=1631039481&s=electronics&sr=1-95,4.6,6932,85.99
Headphone,"Earbuds Wireless Blutooth Hi-Fi Stereo Earphones Waterproof Touch Control Headphone with Microphone - 42Hrs Playtime Headset with Deep Bass for Business, Sports, Music Creation",https://www.amazon.com/Wireless-Earphones-Waterproof-Headphone-Microphone/dp/B09932JC19/ref=sr_1_96?dchild=1&keywords=headphones&qid=1631039481&s=electronics&sr=1-96,4.8,32,29.99
Headphone,Skullcandy Sesh Evo True Wireless In-Ear Earbud - Bleached Blue,https://www.amazon.com/Skullcandy-Sesh-True-Wireless-Earbud/dp/B0857K6QW7/ref=sr_1_97?dchild=1&keywords=headphones&qid=1631039481&s=electronics&sr=1-97,4.3,24508,47.91
Headphone,"Sennheiser HD 450BT Bluetooth 5.0 Wireless Headphone with Active Noise Cancellation - 30-Hour Battery Life, USB-C Fast Charging, Virtual Assistant Button, Foldable - White",https://www.amazon.com/Sennheiser-HD-450BT-Bluetooth-Cancellation/dp/B083WRNNR3/ref=sr_1_98?dchild=1&keywords=headphones&qid=1631039481&s=electronics&sr=1-98,4.3,1262,124.0
Headphone,Nilogie A21 Kids Headphones for School/PC/Cellphone/Airplane Travel with 3.5mm Jack Children Boys Girls Foldable Wired On-Ear Headset (Mint Coral),https://www.amazon.com/Nilogie-A21-Headphones-Cellphone-Airplane/dp/B098L1B4MZ/ref=sr_1_99?dchild=1&keywords=headphones&qid=1631039481&s=electronics&sr=1-99,4.9,28,15.99
Headphone,JVC HAS160R Flat Headphones - Red,https://www.amazon.com/JVC-Flat-Headphones-Red-HAS160R/dp/B004HIN9WC/ref=sr_1_100?dchild=1&keywords=headphones&qid=1631039481&s=electronics&sr=1-100,4.5,6569,19.95
